UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
SP,35,41307,Presidente Epitácio,43897
SP,35,41406,Presidente Prudente,225271
SP,35,41505,Presidente Venceslau,39544
SP,35,41604,Promissão,39506
SP,35,41653,Quadra,3680
SP,35,41703,Quatá,13893
SP,35,41802,Queiroz,3267
SP,35,41901,Queluz,12949
SP,35,42008,Quintana,6530
SP,35,42107,Rafard,9054
SP,35,42206,Rancharia,29821
SP,35,42305,Redenção da Serra,3908
SP,35,42404,Regente Feijó,19985
SP,35,42503,Reginópolis,9042
SP,35,42602,Registro,56430
SP,35,42701,Restinga,7384
SP,35,42800,Ribeira,3390
SP,35,42909,Ribeirão Bonito,13060
SP,35,43006,Ribeirão Branco,17220
SP,35,43105,Ribeirão Corrente,4644
SP,35,43204,Ribeirão do Sul,4571
SP,35,43238,Ribeirão dos Índios,2243
SP,35,43253,Ribeirão Grande,7697
SP,35,43303,Ribeirão Pires,121848
SP,35,43402,Ribeirão Preto,682302
SP,35,43501,Riversul,5792
SP,35,43600,Rifaina,3618
SP,35,43709,Rincão,10823
SP,35,43808,Rinópolis,10098
SP,35,43907,Rio Claro,202952
SP,35,44004,Rio das Pedras,33935
SP,35,44103,Rio Grande da Serra,49408
SP,35,44202,Riolândia,12086
SP,35,44251,Rosana,17795
SP,35,44301,Roseira,10512
SP,35,44400,Rubiácea,3046
SP,35,44509,Rubinéia,3102
SP,35,44608,Sabino,5549
SP,35,44707,Sagres,2453
SP,35,44806,Sales,6144
SP,35,44905,Sales Oliveira,11641
SP,35,45001,Salesópolis,16903
SP,35,45100,Salmourão,5222
SP,35,45159,Saltinho,8019
SP,35,45209,Salto,116191
SP,35,45308,Salto de Pirapora,44397
SP,35,45407,Salto Grande,9287
SP,35,45506,Sandovalina,4174
SP,35,45605,Santa Adélia,15331
SP,35,45704,Santa Albertina,5999
SP,35,45803,Santa Bárbara d'Oeste,191889
SP,35,46009,Santa Branca,14667
SP,35,46108,Santa Clara d'Oeste,2134
SP,35,46207,Santa Cruz da Conceição,4409
SP,35,46256,Santa Cruz da Esperança,2110
SP,35,46306,Santa Cruz das Palmeiras,33455
SP,35,46405,Santa Cruz do Rio Pardo,47148
SP,35,46504,Santa Ernestina,5662
SP,35,46603,Santa Fé do Sul,31802
SP,35,46702,Santa Gertrudes,25637
SP,35,46801,Santa Isabel,56014
SP,35,46900,Santa Lúcia,8758
SP,35,47007,Santa Maria da Serra,6021
SP,35,47106,Santa Mercedes,2945
SP,35,47205,Santana da Ponte Pensa,1555
SP,35,47304,Santana de Parnaíba,131887
SP,35,47403,Santa Rita d'Oeste,2544
SP,35,47502,Santa Rita do Passa Quatro,27590
SP,35,47601,Santa Rosa de Viterbo,26067
SP,35,47650,Santa Salete,1536
SP,35,47700,Santo Anastácio,21030
SP,35,47809,Santo André,715231
SP,35,47908,Santo Antônio da Alegria,6829
SP,35,48005,Santo Antônio de Posse,22801
SP,35,48054,Santo Antônio do Aracanguá,8285
SP,35,48104,Santo Antônio do Jardim,6029
SP,35,48203,Santo Antônio do Pinhal,6800
SP,35,48302,Santo Expedito,3057
SP,35,48401,Santópolis do Aguapeí,4687
SP,35,48500,Santos,434742
SP,35,48609,São Bento do Sapucaí,10895
SP,35,48708,São Bernardo do Campo,827437
SP,35,48807,São Caetano do Sul,159608
SP,35,48906,São Carlos,246088
SP,35,49003,São Francisco,2850
SP,35,49102,São João da Boa Vista,90089
SP,35,49201,São João das Duas Pontes,2601
SP,35,49250,São João de Iracema,1904
SP,35,49300,São João do Pau d'Alho,2132
SP,35,49409,São Joaquim da Barra,50921
SP,35,49508,São José da Bela Vista,8885
SP,35,49607,São José do Barreiro,4181
SP,35,49706,São José do Rio Pardo,54734
SP,35,49805,São José do Rio Preto,450657
SP,35,49904,São José dos Campos,703219
SP,35,49953,São Lourenço da Serra,15465
SP,35,50001,São Luís do Paraitinga,10740
SP,35,50100,São Manuel,40692
SP,35,50209,São Miguel Arcanjo,32910
SP,35,50308,São Paulo,12106920
SP,35,50407,São Pedro,34898
SP,35,50506,São Pedro do Turvo,7624
SP,35,50605,São Roque,88473
SP,35,50704,São Sebastião,85538
SP,35,50803,São Sebastião da Grama,12317
SP,35,50902,São Simão,15225
SP,35,51009,São Vicente,360380
SP,35,51108,Sarapuí,10034
SP,35,51207,Sarutaiá,3681
SP,35,51306,Sebastianópolis do Sul,3411
SP,35,51405,Serra Azul,13810
SP,35,51504,Serrana,43790
SP,35,51603,Serra Negra,28742
SP,35,51702,Sertãozinho,122643
SP,35,51801,Sete Barras,13053
SP,35,51900,Severínia,17115
SP,35,52007,Silveiras,6228
SP,35,52106,Socorro,40220
SP,35,52205,Sorocaba,659871
SP,35,52304,Sud Mennucci,7733
SP,35,52403,Sumaré,273007
SP,35,52502,Suzano,290769
SP,35,52551,Suzanápolis,3836
SP,35,52601,Tabapuã,12251
SP,35,52700,Tabatinga,16159
SP,35,52809,Taboão da Serra,279634
SP,35,52908,Taciba,6193
SP,35,53005,Taguaí,13111
SP,35,53104,Taiaçu,6255
SP,35,53203,Taiúva,5603
SP,35,53302,Tambaú,23267
SP,35,53401,Tanabi,25723
SP,35,53500,Tapiraí,7973
SP,35,53609,Tapiratiba,13062
SP,35,53658,Taquaral,2823
SP,35,53708,Taquaritinga,56951
SP,35,53807,Taquarituba,23240
SP,35,53856,Taquarivaí,5715
SP,35,53906,Tarabai,7302
SP,35,53955,Tarumã,14547
SP,35,54003,Tatuí,118939
SP,35,54102,Taubaté,307953
SP,35,54201,Tejupá,4677
SP,35,54300,Teodoro Sampaio,22914
SP,35,54409,Terra Roxa,9227
SP,35,54508,Tietê,41022
SP,35,54607,Timburi,2690
SP,35,54656,Torre de Pedra,2395
SP,35,54706,Torrinha,9934
SP,35,54755,Trabiju,1691
SP,35,54805,Tremembé,45904
SP,35,54904,Três Fronteiras,5767
SP,35,54953,Tuiuti,6689
SP,35,55000,Tupã,65758
SP,35,55109,Tupi Paulista,15321
SP,35,55208,Turiúba,2016
SP,35,55307,Turmalina,1827
SP,35,55356,Ubarana,6080
SP,35,55406,Ubatuba,88313
SP,35,55505,Ubirajara,4734
SP,35,55604,Uchoa,10047
SP,35,55703,União Paulista,1793
SP,35,55802,Urânia,9148
SP,35,55901,Uru,1207
SP,35,56008,Urupês,13655
SP,35,56107,Valentim Gentil,12800
SP,35,56206,Valinhos,124024
SP,35,56305,Valparaíso,25632
SP,35,56354,Vargem,10143
SP,35,56404,Vargem Grande do Sul,42310
SP,35,56453,Vargem Grande Paulista,50346
SP,35,56503,Várzea Paulista,118917
SP,35,56602,Vera Cruz,10963
SP,35,56701,Vinhedo,75129
SP,35,56800,Viradouro,18654
SP,35,56909,Vista Alegre do Alto,8335
SP,35,56958,Vitória Brasil,1833
SP,35,57006,Votorantim,119898
SP,35,57105,Votuporanga,92768
SP,35,57154,Zacarias,2636
SP,35,57204,Chavantes,12487
SP,35,57303,Estiva Gerbi,11067
PR,41,00103,Abatiá,7768
PR,41,00202,Adrianópolis,6254
PR,41,00301,Agudos do Sul,9161
PR,41,00400,Almirante Tamandaré,115364
PR,41,00459,Altamira do Paraná,2948
PR,41,00509,Altônia,21988
PR,41,00608,Alto Paraná,14693
PR,41,00707,Alto Piquiri,10222
PR,41,00806,Alvorada do Sul,11237
PR,41,00905,Amaporã,6084
PR,41,01002,Ampére,18886
PR,41,01051,Anahy,2901
PR,41,01101,Andirá,20769
PR,41,01150,Ângulo,2974
PR,41,01200,Antonina,19420
PR,41,01309,Antônio Olinto,7587
PR,41,01408,Apucarana,132691
PR,41,01507,Arapongas,118477
PR,41,01606,Arapoti,27906
PR,41,01655,Arapuã,3343
PR,41,01705,Araruna,14098
PR,41,01804,Araucária,137452
PR,41,01853,Ariranha do Ivaí,2301
PR,41,01903,Assaí,15999
PR,41,02000,Assis Chateaubriand,34064
PR,41,02109,Astorga,26196
PR,41,02208,Atalaia,3999
PR,41,02307,Balsa Nova,12602
PR,41,02406,Bandeirantes,32486
PR,41,02505,Barbosa Ferraz,12300
PR,41,02604,Barracão,10314
PR,41,02703,Barra do Jacaré,2828
PR,41,02752,Bela Vista da Caroba,3774
PR,41,02802,Bela Vista do Paraíso,15656
PR,41,02901,Bituruna,16627
PR,41,03008,Boa Esperança,4392
PR,41,03024,Boa Esperança do Iguaçu,2671
PR,41,03040,Boa Ventura de São Roque,6665
PR,41,03057,Boa Vista da Aparecida,7911
PR,41,03107,Bocaiúva do Sul,12477
PR,41,03156,Bom Jesus do Sul,3733
PR,41,03206,Bom Sucesso,7019
PR,41,03222,Bom Sucesso do Sul,3358
PR,41,03305,Borrazópolis,7280
PR,41,03354,Braganey,5687
PR,41,03370,Brasilândia do Sul,2943
PR,41,03404,Cafeara,2911
PR,41,03453,Cafelândia,17175
PR,41,03479,Cafezal do Sul,4245
PR,41,03503,Califórnia,8583
PR,41,03602,Cambará,25401
PR,41,03701,Cambé,105347
PR,41,03800,Cambira,7808
PR,41,03909,Campina da Lagoa,15042
PR,41,03958,Campina do Simão,4062
PR,41,04006,Campina Grande do Sul,42547
PR,41,04055,Campo Bonito,4162
PR,41,04105,Campo do Tenente,7829
PR,41,04204,Campo Largo,127309
PR,41,04253,Campo Magro,28244
PR,41,04303,Campo Mourão,94153
PR,41,04402,Cândido de Abreu,16059
PR,41,04428,Candói,15978
PR,41,04451,Cantagalo,13505
PR,41,04501,Capanema,19364
PR,41,04600,Capitão Leônidas Marques,15850
PR,41,04659,Carambeí,22282
PR,41,04709,Carlópolis,14431
PR,41,04808,Cascavel,319608
PR,41,04907,Castro,71501
PR,41,05003,Catanduvas,10451
PR,41,05102,Centenário do Sul,11246
PR,41,05201,Cerro Azul,17885
PR,41,05300,Céu Azul,11764
PR,41,05409,Chopinzinho,19911
PR,41,05508,Cianorte,79571
PR,41,05607,Cidade Gaúcha,12326
PR,41,05706,Clevelândia,17250
PR,41,05805,Colombo,237402
PR,41,05904,Colorado,23941
PR,41,06001,Congonhinhas,8821
PR,41,06100,Conselheiro Mairinck,3866
PR,41,06209,Contenda,17961
PR,41,06308,Corbélia,17193
PR,41,06407,Cornélio Procópio,48677
PR,41,06456,Coronel Domingos Soares,7547
PR,41,06506,Coronel Vivida,21666
PR,41,06555,Corumbataí do Sul,3617
PR,41,06571,Cruzeiro do Iguaçu,4369
PR,41,06605,Cruzeiro do Oeste,21237
PR,41,06704,Cruzeiro do Sul,4619
PR,41,06803,Cruz Machado,18907
PR,41,06852,Cruzmaltina,3110
PR,41,06902,Curitiba,1908359
PR,41,07009,Curiúva,15004
PR,41,07108,Diamante do Norte,5389
PR,41,07124,Diamante do Sul,3555
PR,41,07157,Diamante D'Oeste,5294
PR,41,07207,Dois Vizinhos,39856
PR,41,07256,Douradina,8439
PR,41,07306,Doutor Camargo,6069
PR,41,07405,Enéas Marques,6168
PR,41,07504,Engenheiro Beltrão,14314
PR,41,07520,Esperança Nova,1852
PR,41,07538,Entre Rios do Oeste,4406
PR,41,07546,Espigão Alto do Iguaçu,4447
PR,41,07553,Farol,3323
PR,41,07603,Faxinal,17306
PR,41,07652,Fazenda Rio Grande,95225
PR,41,07702,Fênix,4898
PR,41,07736,Fernandes Pinheiro,5904
PR,41,07751,Figueira,8177
PR,41,07801,Floraí,5103
PR,41,07850,Flor da Serra do Sul,4782
PR,41,07900,Floresta,6603
PR,41,08007,Florestópolis,11087
PR,41,08106,Flórida,2697
PR,41,08205,Formosa do Oeste,7133
PR,41,08304,Foz do Iguaçu,264044
PR,41,08320,Francisco Alves,6350
PR,41,08403,Francisco Beltrão,88465
PR,41,08452,Foz do Jordão,5079
PR,41,08502,General Carneiro,14038
PR,41,08551,Godoy Moreira,3178
PR,41,08601,Goioerê,29664
PR,41,08650,Goioxim,7448
PR,41,08700,Grandes Rios,6167
PR,41,08809,Guaíra,32974
PR,41,08908,Guairaçá,6591
PR,41,08957,Guamiranga,8619
PR,41,09005,Guapirama,3934
PR,41,09104,Guaporema,2292
PR,41,09203,Guaraci,5492
PR,41,09302,Guaraniaçu,13641
PR,41,09401,Guarapuava,180364
PR,41,09500,Guaraqueçaba,7923
PR,41,09609,Guaratuba,35986
PR,41,09658,Honório Serpa,5643
PR,41,09708,Ibaiti,31095
PR,41,09757,Ibema,6396
PR,41,09807,Ibiporã,53356
PR,41,09906,Icaraíma,8482
PR,41,10003,Iguaraçu,4343
PR,41,10052,Iguatu,2304
PR,41,10078,Imbaú,12697
PR,41,10102,Imbituva,31719
PR,41,10201,Inácio Martins,11331
PR,41,10300,Inajá,3137
PR,41,10409,Indianópolis,4504
PR,41,10508,Ipiranga,15139
PR,41,10607,Iporã,14704
PR,41,10656,Iracema do Oeste,2462
PR,41,10706,Irati,60425
PR,41,10805,Iretama,10608
PR,41,10904,Itaguajé,4620
PR,41,10953,Itaipulândia,10587
PR,41,11001,Itambaracá,6819
PR,41,11100,Itambé,6210
PR,41,11209,Itapejara d'Oeste,11685
PR,41,11258,Itaperuçu,27500
PR,41,11308,Itaúna do Sul,3229
PR,41,11407,Ivaí,13797
PR,41,11506,Ivaiporã,32720
PR,41,11555,Ivaté,8120
PR,41,11605,Ivatuba,3240
PR,41,11704,Jaboti,5255
PR,41,11803,Jacarezinho,40263
PR,41,11902,Jaguapitã,13398
PR,41,12009,Jaguariaíva,34822
PR,41,12108,Jandaia do Sul,21341
PR,41,12207,Janiópolis,5897
PR,41,12306,Japira,5084
PR,41,12405,Japurá,9307
PR,41,12504,Jardim Alegre,12019
PR,41,12603,Jardim Olinda,1396
PR,41,12702,Jataizinho,12615
PR,41,12751,Jesuítas,8861
PR,41,12801,Joaquim Távora,11731
PR,41,12900,Jundiaí do Sul,3430
PR,41,12959,Juranda,7650
PR,41,13007,Jussara,7026
PR,41,13106,Kaloré,4368
PR,41,13205,Lapa,48067
PR,41,13254,Laranjal,6205
PR,41,13304,Laranjeiras do Sul,32379
PR,41,13403,Leópolis,4131
PR,41,13429,Lidianópolis,3662
PR,41,13452,Lindoeste,5071
PR,41,13502,Loanda,22903
PR,41,13601,Lobato,4751
PR,41,13700,Londrina,558439
PR,41,13734,Luiziana,7455
PR,41,13759,Lunardelli,5063
PR,41,13809,Lupionópolis,4911
PR,41,13908,Mallet,13738
PR,41,14005,Mamborê,13798
PR,41,14104,Mandaguaçu,22164
PR,41,14203,Mandaguari,34559
PR,41,14302,Mandirituba,25662
PR,41,14351,Manfrinópolis,2861
PR,41,14401,Mangueirinha,17269
PR,41,14500,Manoel Ribas,13708
PR,41,14609,Marechal Cândido Rondon,51795
PR,41,14708,Maria Helena,5932
PR,41,14807,Marialva,34955
PR,41,14906,Marilândia do Sul,9068
PR,41,15002,Marilena,7166
PR,41,15101,Mariluz,10555
PR,41,15200,Maringá,406693
PR,41,15309,Mariópolis,6638
PR,41,15358,Maripá,5776
PR,41,15408,Marmeleiro,14539
PR,41,15457,Marquinho,4725
PR,41,15507,Marumbi,4765
PR,41,15606,Matelândia,17640
PR,41,15705,Matinhos,33450
PR,41,15739,Mato Rico,3576
PR,41,15754,Mauá da Serra,10039
PR,41,15804,Medianeira,45586
PR,41,15853,Mercedes,5476
PR,41,15903,Mirador,2314
PR,41,16000,Miraselva,1875
PR,41,16059,Missal,10879
PR,41,16109,Moreira Sales,12621
PR,41,16208,Morretes,16540
PR,41,16307,Munhoz de Melo,3958
PR,41,16406,Nossa Senhora das Graças,4075
PR,41,16505,Nova Aliança do Ivaí,1536
PR,41,16604,Nova América da Colina,3545
PR,41,16703,Nova Aurora,11300
PR,41,16802,Nova Cantu,6295
PR,41,16901,Nova Esperança,28084
PR,41,16950,Nova Esperança do Sudoeste,5194
PR,41,17008,Nova Fátima,8356
PR,41,17057,Nova Laranjeiras,11927
PR,41,17107,Nova Londrina,13486
PR,41,17206,Nova Olímpia,5829
PR,41,17214,Nova Santa Bárbara,4217
PR,41,17222,Nova Santa Rosa,8186
PR,41,17255,Nova Prata do Iguaçu,10745
PR,41,17271,Nova Tebas,6498
PR,41,17297,Novo Itacolomi,2908
PR,41,17305,Ortigueira,23200
PR,41,17404,Ourizona,3494
PR,41,17453,Ouro Verde do Oeste,6023
PR,41,17503,Paiçandu,40156
PR,41,17602,Palmas,48990
PR,41,17701,Palmeira,34023
PR,41,17800,Palmital,14189
PR,41,17909,Palotina,31366
PR,41,18006,Paraíso do Norte,13345
PR,41,18105,Paranacity,11265
PR,41,18204,Paranaguá,152975
PR,41,18303,Paranapoema,3117
PR,41,18402,Paranavaí,87850
PR,41,18451,Pato Bragado,5432
PR,41,18501,Pato Branco,80710
PR,41,18600,Paula Freitas,5842
PR,41,18709,Paulo Frontin,7360
PR,41,18808,Peabiru,14198
PR,41,18857,Perobal,6105
PR,41,18907,Pérola,11101
PR,41,19004,Pérola d'Oeste,6674
PR,41,19103,Piên,12455
PR,41,19152,Pinhais,129445
PR,41,19202,Pinhalão,6440
PR,41,19251,Pinhal de São Bento,2757
PR,41,19301,Pinhão,32322
PR,41,19400,Piraí do Sul,25277
PR,41,19509,Piraquara,107751
PR,41,19608,Pitanga,32015
PR,41,19657,Pitangueiras,3140
PR,41,19707,Planaltina do Paraná,4303
PR,41,19806,Planalto,13889
PR,41,19905,Ponta Grossa,344332
PR,41,19954,Pontal do Paraná,25393
PR,41,20002,Porecatu,13754
PR,41,20101,Porto Amazonas,4835
PR,41,20150,Porto Barreiro,3491
PR,41,20200,Porto Rico,2611
PR,41,20309,Porto Vitória,4148
PR,41,20333,Prado Ferreira,3718
PR,41,20358,Pranchita,5477
PR,41,20408,Presidente Castelo Branco,5227
PR,41,20507,Primeiro de Maio,11286
PR,41,20606,Prudentópolis,52125
PR,41,20655,Quarto Centenário,4764
PR,41,20705,Quatiguá,7472
PR,41,20804,Quatro Barras,22651
PR,41,20853,Quatro Pontes,4031
PR,41,20903,Quedas do Iguaçu,33543
PR,41,21000,Querência do Norte,12320
PR,41,21109,Quinta do Sol,4897
PR,41,21208,Quitandinha,18733
PR,41,21257,Ramilândia,4435
PR,41,21307,Rancho Alegre,3963
PR,41,21356,Rancho Alegre D'Oeste,2800
PR,41,21406,Realeza,17111
PR,41,21505,Rebouças,14981
PR,41,21604,Renascença,6979
PR,41,21703,Reserva,26763
PR,41,21752,Reserva do Iguaçu,7927
PR,41,21802,Ribeirão Claro,10941
PR,41,21901,Ribeirão do Pinhal,13557
PR,41,22008,Rio Azul,15125
PR,41,22107,Rio Bom,3337
PR,41,22156,Rio Bonito do Iguaçu,13552
PR,41,22172,Rio Branco do Ivaí,4119
PR,41,22206,Rio Branco do Sul,32504
PR,41,22305,Rio Negro,33857
PR,41,22404,Rolândia,64726
PR,41,22503,Roncador,10779
PR,41,22602,Rondon,9581
PR,41,22651,Rosário do Ivaí,5231
PR,41,22701,Sabáudia,6702
PR,41,22800,Salgado Filho,4003
PR,41,22909,Salto do Itararé,5158
PR,41,23006,Salto do Lontra,14713
PR,41,23105,Santa Amélia,3603
PR,41,23204,Santa Cecília do Pavão,3544
PR,41,23303,Santa Cruz de Monte Castelo,8113
PR,41,23402,Santa Fé,11691
PR,41,23501,Santa Helena,25911
PR,41,23600,Santa Inês,1727
PR,41,23709,Santa Isabel do Ivaí,8858
PR,41,23808,Santa Izabel do Oeste,14411
PR,41,23824,Santa Lúcia,3955
PR,41,23857,Santa Maria do Oeste,10716
PR,41,23907,Santa Mariana,12307
PR,41,23956,Santa Mônica,3915
PR,41,24004,Santana do Itararé,5222
PR,41,24020,Santa Tereza do Oeste,10471
PR,41,24053,Santa Terezinha de Itaipu,22992
PR,41,24103,Santo Antônio da Platina,45819
PR,41,24202,Santo Antônio do Caiuá,2741
PR,41,24301,Santo Antônio do Paraíso,2281
PR,41,24400,Santo Antônio do Sudoeste,20158
PR,41,24509,Santo Inácio,5506
PR,41,24608,São Carlos do Ivaí,6839
PR,41,24707,São Jerônimo da Serra,11519
PR,41,24806,São João,10644
PR,41,24905,São João do Caiuá,6025
PR,41,25001,São João do Ivaí,11005
PR,41,25100,São João do Triunfo,14927
PR,41,25209,São Jorge d'Oeste,9291
PR,41,25308,São Jorge do Ivaí,5676
PR,41,25357,São Jorge do Patrocínio,5946
PR,41,25407,São José da Boa Vista,6485
PR,41,25456,São José das Palmeiras,3816
PR,41,25506,São José dos Pinhais,307530
PR,41,25555,São Manoel do Paraná,2189
PR,41,25605,São Mateus do Sul,45398
PR,41,25704,São Miguel do Iguaçu,27461
PR,41,25753,São Pedro do Iguaçu,6286
PR,41,25803,São Pedro do Ivaí,10928
PR,41,25902,São Pedro do Paraná,2443
PR,41,26009,São Sebastião da Amoreira,8985
PR,41,26108,São Tomé,5715
PR,41,26207,Sapopema,6905
PR,41,26256,Sarandi,94181
PR,41,26272,Saudade do Iguaçu,5448
PR,41,26306,Sengés,19443
PR,41,26355,Serranópolis do Iguaçu,4637
PR,41,26405,Sertaneja,5633
PR,41,26504,Sertanópolis,16485
PR,41,26603,Siqueira Campos,20508
PR,41,26652,Sulina,3222
PR,41,26678,Tamarana,14143
PR,41,26702,Tamboara,5064
PR,41,26801,Tapejara,15962
PR,41,26900,Tapira,5798
PR,41,27007,Teixeira Soares,11834
PR,41,27106,Telêmaco Borba,77276
PR,41,27205,Terra Boa,16991
PR,41,27304,Terra Rica,16578
PR,41,27403,Terra Roxa,17627
PR,41,27502,Tibagi,20562
PR,41,27601,Tijucas do Sul,16348
PR,41,27700,Toledo,135538
PR,41,27809,Tomazina,8470
PR,41,27858,Três Barras do Paraná,12256
PR,41,27882,Tunas do Paraná,7971
PR,41,27908,Tuneiras do Oeste,8833
PR,41,27957,Tupãssi,8277
PR,41,27965,Turvo,13640
PR,41,28005,Ubiratã,21762
PR,41,28104,Umuarama,109955
PR,41,28203,União da Vitória,57027
PR,41,28302,Uniflor,2614
PR,41,28401,Uraí,11662
PR,41,28500,Wenceslau Braz,19856
PR,41,28534,Ventania,11407
PR,41,28559,Vera Cruz do Oeste,8918
PR,41,28609,Verê,7692
PR,41,28625,Alto Paraíso,2998
PR,41,28633,Doutor Ulysses,5781
PR,41,28658,Virmond,4095
PR,41,28708,Vitorino,6878
PR,41,28807,Xambrê,5957
SC,42,00051,Abdon Batista,2604
SC,42,00101,Abelardo Luz,17847
SC,42,00200,Agrolândia,10581
SC,42,00309,Agronômica,5437
SC,42,00408,Água Doce,7154
SC,42,00507,Águas de Chapecó,6445
SC,42,00556,Águas Frias,2387
SC,42,00606,Águas Mornas,6298
SC,42,00705,Alfredo Wagner,9960
SC,42,00754,Alto Bela Vista,1967
SC,42,00804,Anchieta,5832
SC,42,00903,Angelina,4943
SC,42,01000,Anita Garibaldi,7537
SC,42,01109,Anitápolis,3248
SC,42,01208,Antônio Carlos,8327
SC,42,01257,Apiúna,10542
SC,42,01273,Arabutã,4281
SC,42,01307,Araquari,35268
SC,42,01406,Araranguá,67110
SC,42,01505,Armazém,8520
SC,42,01604,Arroio Trinta,3564
SC,42,01653,Arvoredo,2261
SC,42,01703,Ascurra,7877
SC,42,01802,Atalanta,3254
SC,42,01901,Aurora,5688
SC,42,01950,Balneário Arroio do Silva,12344
SC,42,02008,Balneário Camboriú,135268
SC,42,02057,Balneário Barra do Sul,10317
SC,42,02073,Balneário Gaivota,10413
SC,42,02081,Bandeirante,2751
SC,42,02099,Barra Bonita,1739
SC,42,02107,Barra Velha,27781
SC,42,02131,Bela Vista do Toldo,6304
SC,42,02156,Belmonte,2709
SC,42,02206,Benedito Novo,11425
SC,42,02305,Biguaçu,66558
SC,42,02404,Blumenau,348513
SC,42,02438,Bocaina do Sul,3456
SC,42,02453,Bombinhas,18623
SC,42,02503,Bom Jardim da Serra,4694
SC,42,02537,Bom Jesus,2919
SC,42,02578,Bom Jesus do Oeste,2151
SC,42,02602,Bom Retiro,9796
SC,42,02701,Botuverá,5100
SC,42,02800,Braço do Norte,32648
SC,42,02859,Braço do Trombudo,3709
SC,42,02875,Brunópolis,2539
SC,42,02909,Brusque,128818
SC,42,03006,Caçador,77323
SC,42,03105,Caibi,6213
SC,42,03154,Calmon,3380
SC,42,03204,Camboriú,78731
SC,42,03253,Capão Alto,2597
SC,42,03303,Campo Alegre,12012
SC,42,03402,Campo Belo do Sul,7177
SC,42,03501,Campo Erê,8787
SC,42,03600,Campos Novos,35710
SC,42,03709,Canelinha,11944
SC,42,03808,Canoinhas,54403
SC,42,03907,Capinzal,22524
SC,42,03956,Capivari de Baixo,24298
SC,42,04004,Catanduvas,10632
SC,42,04103,Caxambu do Sul,3850
SC,42,04152,Celso Ramos,2760
SC,42,04178,Cerro Negro,3254
SC,42,04194,Chapadão do Lageado,2953
SC,42,04202,Chapecó,213279
SC,42,04251,Cocal do Sul,16446
SC,42,04301,Concórdia,73766
SC,42,04350,Cordilheira Alta,4321
SC,42,04400,Coronel Freitas,10130
SC,42,04459,Coronel Martins,2548
SC,42,04509,Corupá,15541
SC,42,04558,Correia Pinto,13358
SC,42,04608,Criciúma,211369
SC,42,04707,Cunha Porã,11057
SC,42,04756,Cunhataí,1955
SC,42,04806,Curitibanos,39566
SC,42,04905,Descanso,8399
SC,42,05001,Dionísio Cerqueira,15450
SC,42,05100,Dona Emma,4081
SC,42,05159,Doutor Pedrinho,4043
SC,42,05175,Entre Rios,3183
SC,42,05191,Ermo,2076
SC,42,05209,Erval Velho,4480
SC,42,05308,Faxinal dos Guedes,10745
SC,42,05357,Flor do Sertão,1594
SC,42,05407,Florianópolis,485838
SC,42,05431,Formosa do Sul,2549
SC,42,05456,Forquilhinha,25988
SC,42,05506,Fraiburgo,36261
SC,42,05555,Frei Rogério,2146
SC,42,05605,Galvão,3058
SC,42,05704,Garopaba,22082
SC,42,05803,Garuva,17479
SC,42,05902,Gaspar,67392
SC,42,06009,Governador Celso Ramos,14229
SC,42,06108,Grão Pará,6537
SC,42,06207,Gravatal,11394
SC,42,06306,Guabiruba,22732
SC,42,06405,Guaraciaba,10259
SC,42,06504,Guaramirim,42872
SC,42,06603,Guarujá do Sul,5139
SC,42,06652,Guatambú,4733
SC,42,06702,Herval d'Oeste,22443
SC,42,06751,Ibiam,1967
SC,42,06801,Ibicaré,3268
SC,42,06900,Ibirama,18721
SC,42,07007,Içara,54845
SC,42,07106,Ilhota,13857
SC,42,07205,Imaruí,10571
SC,42,07304,Imbituba,44076
SC,42,07403,Imbuia,6133
SC,42,07502,Indaial,66497
SC,42,07577,Iomerê,2917
SC,42,07601,Ipira,4562
SC,42,07650,Iporã do Oeste,8930
SC,42,07684,Ipuaçu,7400
SC,42,07700,Ipumirim,7561
SC,42,07759,Iraceminha,4067
SC,42,07809,Irani,10285
SC,42,07858,Irati,1984
SC,42,07908,Irineópolis,11133
SC,42,08005,Itá,6275
SC,42,08104,Itaiópolis,21506
SC,42,08203,Itajaí,212615
SC,42,08302,Itapema,61187
SC,42,08401,Itapiranga,16683
SC,42,08450,Itapoá,19355
SC,42,08500,Ituporanga,24622
SC,42,08609,Jaborá,3990
SC,42,08708,Jacinto Machado,10539
SC,42,08807,Jaguaruna,19527
SC,42,08906,Jaraguá do Sul,170835
SC,42,08955,Jardinópolis,1625
SC,42,09003,Joaçaba,29608
SC,42,09102,Joinville,577077
SC,42,09151,José Boiteux,4887
SC,42,09177,Jupiá,2127
SC,42,09201,Lacerdópolis,2251
SC,42,09300,Lages,158508
SC,42,09409,Laguna,45311
SC,42,09458,Lajeado Grande,1453
SC,42,09508,Laurentino,6790
SC,42,09607,Lauro Muller,15149
SC,42,09706,Lebon Régis,12133
SC,42,09805,Leoberto Leal,3140
SC,42,09854,Lindóia do Sul,4615
SC,42,09904,Lontras,11774
SC,42,10001,Luiz Alves,12413
SC,42,10035,Luzerna,5705
SC,42,10050,Macieira,1799
SC,42,10100,Mafra,55907
SC,42,10209,Major Gercino,3429
